order_id,order_date,customer_name,customer_email,city,product_name,category,quantity,unit_price,discount_pct,discount_amount,total_price,payment_method,status
ORD-0377,2025-10-25,Dayita Sarkar,dalbirkonda@example.org,Ludhiana,Desk Chair,Furniture,4,8500,20,1700.0,27200.0,Debit Card,Completed
ORD-0378,2026-05-21,Jack Setty,moreparth@example.org,Chennai,Laptop,Electronics,3,55000,15,8250.0,140250.0,Credit Card,Completed
ORD-0379,2025-05-31,Advay Gade,hpalan@example.net,Bangalore,Mouse,Electronics,4,499,0,0.0,1996.0,Cash,Pending
ORD-0380,2026-03-27,Ojas Prabhu,amrutadalal@example.org,Ludhiana,Notebook,Stationery,1,120,15,18.0,102.0,Debit Card,Pending
ORD-0381,2025-10-04,Anita Viswanathan,lallfaraj@example.com,PUNE,Desk Chair,Furniture,2,8500,0,0.0,17000.0,Credit Card,Returned
ORD-0382,2025-11-19,Christopher Tata,jhalakdugar@example.com,Pune,Pen Set,Stationery,4,250,15,37.5,850.0,Net Banking,Completed
ORD-0383,2026-03-23,Jack Kari,basuadvik@example.org,MUMBAI,Desk Chair,Furniture,5,8500,20,1700.0,34000.0,Net Banking,Returned
ORD-0384,2025-06-13,Januja Rajagopal,praneelbanik@example.net,Mumbai,Pen Set,Stationery,1,250,10,25.0,225.0,UPI,Pending
ORD-0385,2026-04-03,Udarsh Nagy,omajanagarajan@example.com,Bangalore,Desk Chair,Furniture,5,-999,10,850.0,38250.0,Credit Card,Completed
ORD-0386,2026-04-12,Kashish Dar,golaudant@example.net,Hyderabad,Headphones,Electronics,1,2999,15,449.85,2549.15,Net Banking,Returned
ORD-0387,2025-06-13,Ekapad Shroff,deepa51@example.net,Delhi,Mouse,Electronics,5,499,5,24.95,2370.25,Cash,Completed
ORD-0388,2025-11-20,Jyoti Iyer,daksha93@example.com,Delhi,Monitor,Electronics,4,18000,10,1800.0,64800.0,Net Banking,Returned
ORD-0389,2025-10-17,Rohan Korpal,abeerrout@example.org,Ludhiana,Notebook,Stationery,1,120,5,6.0,114.0,UPI,Completed
ORD-0390,2025-08-25,Aditya Nayak,puridamyanti@example.org,Chennai,Mouse,Electronics,1,499,5,24.95,474.05,UPI,Pending
ORD-0391,2025-08-14,Oni Swamy,dharati@example.org,Delhi,Laptop,Electronics,1,55000,5,2750.0,52250.0,Debit Card,Returned
ORD-0392,2025-06-13,Zinal Sachar,tara19@example.org,Kolkata,Keyboard,Electronics,2,999,20,199.8,1598.4,Debit Card,Returned
ORD-0393,2025-12-09,Meera Borde,sarankalpit@example.org,Mumbai,Headphones,Electronics,4,2999,5,149.95,11396.2,Net Banking,Completed
ORD-0394,2025-09-17,Divya Ramaswamy,eesha74@example.org,Kolkata,Pen Set,Stationery,1,250,0,0.0,250.0,Net Banking,Completed
ORD-0395,2025-06-25,Laban Chopra,hiteshgala@example.com,Delhi,Desk Chair,Furniture,1,8500,20,1700.0,6800.0,Debit Card,Returned
ORD-0396,2025-11-23,Niharika Dara,sarthak74@example.com,Hyderabad,Monitor,Electronics,5,18000,5,900.0,85500.0,Credit Card,Returned
ORD-0397,2025-09-06,Gautam Dugar,banjeet35@example.org,Hyderabad,Pen Set,Stationery,2,250,0,0.0,500.0,UPI,Completed
ORD-0398,2025-07-01,Ishani Randhawa,mistryabha@example.org,Delhi,Monitor,Electronics,5,18000,20,3600.0,72000.0,Credit Card,Completed
ORD-0399,2025-06-08,Sneha Krish,shereharsh@example.org,Delhi,Mouse,Electronics,1,499,10,49.9,449.1,Cash,Pending
ORD-0400,2025-07-13,David Kapadia,rudrarattan@example.com,Delhi,Laptop,Electronics,2,55000,15,8250.0,93500.0,Cash,Returned
ORD-0401,2026-02-17,Aashi Borde,bhattacharyyarudra@example.net,Delhi,Desk Chair,Furniture,5,8500,0,0.0,42500.0,Credit Card,Pending
ORD-0402,2025-11-15,George Narula,basaktriya@example.org,Chennai,Notebook,Stationery,2,120,20,24.0,192.0,Net Banking,Pending
ORD-0403,2025-07-31,Megha Taneja,rajapooja@example.org,Bangalore,Pen Set,Stationery,2,-999,0,0.0,500.0,Net Banking,Completed
ORD-0404,2025-10-11,Rachit Maharaj,sanaya20@example.net,Delhi,Monitor,Electronics,3,18000,0,0.0,54000.0,Net Banking,Pending
ORD-0405,2026-01-22,Chakrika Tara,dsrinivas@example.org,Pune,Keyboard,Electronics,4,999,10,99.9,3596.4,UPI,Completed
ORD-0406,2025-09-12,Laksh Saini,zaidbahl@example.com,Kolkata,Monitor,Electronics,5,18000,0,0.0,90000.0,Cash,Completed
ORD-0407,2026-03-26,Varsha Sundaram,yadavi56@example.com,Pune,Notebook,Stationery,4,120,0,0.0,480.0,Credit Card,Completed
ORD-0408,2025-08-04,Eiravati Kanda,manddalbir@example.com,Pune,Notebook,Stationery,2,120,20,24.0,192.0,UPI,Pending
ORD-0409,2025-12-18,Viraj Dutta,kotawridesh@example.com,Bangalore,Monitor,Electronics,4,18000,10,1800.0,64800.0,Cash,Completed
ORD-0410,2025-12-20,Theodore Rama,oscar23@example.net,Mumbai,Notebook,Stationery,2,120,0,0.0,240.0,Cash,Completed
ORD-0411,2025-09-27,Ayaan Pandey,raghavtailor@example.net,Hyderabad,Mouse,Electronics,5,499,15,74.85,2120.75,UPI,Completed
ORD-0412,2025-09-24,Vritti Barad,bhallaviraj@example.net,Delhi,Monitor,Electronics,5,18000,10,1800.0,81000.0,UPI,Completed
ORD-0413,2025-08-19,Vanya Acharya,saksham25@example.net,Chennai,Desk Chair,Furniture,4,8500,0,0.0,34000.0,Debit Card,Completed
ORD-0414,2025-08-03,Daniel Bains,luckychoudhry@example.net,Mumbai,Desk Chair,Furniture,2,8500,15,1275.0,14450.0,Cash,Completed
ORD-0415,2026-04-26,Elijah Prakash,vchaudhuri@example.com,Chennai,Desk Chair,Furniture,4,8500,0,0.0,34000.0,Debit Card,Returned
ORD-0416,2025-09-29,Nakul Sarkar,lnadig@example.net,Chennai,Headphones,Electronics,5,2999,15,449.85,12745.75,Debit Card,Completed
ORD-0417,2025-12-31,Udant Gill,umohanty@example.net,Pune,Pen Set,Stationery,5,250,5,12.5,1187.5,UPI,Returned
ORD-0418,2025-09-18,Peter Agarwal,lbali@example.net,Chennai,Pen Set,Stationery,2,-999,0,0.0,500.0,Cash,Completed
ORD-0419,2025-09-27,Hemang Taneja,garimabrahmbhatt@example.org,Ludhiana,Desk Chair,Furniture,2,8500,0,0.0,17000.0,Net Banking,Pending
ORD-0420,2025-10-08,Oliver Chakrabarti,sanya04@example.org,HYDERABAD,Monitor,Electronics,3,18000,0,0.0,54000.0,Debit Card,Completed
ORD-0421,2025-08-31,Inaya Kunda,agarwalchanakya@example.com,HYDERABAD,Monitor,Electronics,5,18000,20,3600.0,72000.0,Cash,Pending
ORD-0422,2025-11-13,Ojas Sachdev,wradhakrishnan@example.net,Pune,Pen Set,Stationery,3,250,20,50.0,600.0,Cash,Returned
ORD-0423,2025-10-19,Varenya Kar,siyaborah@example.org,BANGALORE,Keyboard,Electronics,3,999,0,0.0,2997.0,Net Banking,Returned
ORD-0424,2025-09-18,Eiravati Lal,borahhema@example.org,Delhi,Keyboard,Electronics,5,999,15,149.85,4245.75,Net Banking,Completed
ORD-0425,2026-05-06,Naveen Borde,nigamvasudha@example.net,Delhi,Mouse,Electronics,1,499,20,99.8,399.2,Cash,Completed
ORD-0426,2025-06-08,Nitesh Saraf,chatreshchaudhuri@example.com,Bangalore,Desk Chair,Furniture,1,8500,15,1275.0,7225.0,UPI,Completed
ORD-0427,2025-08-14,Nimrat Zachariah,baghyawati43@example.org,Pune,Headphones,Electronics,3,2999,0,0.0,8997.0,Cash,Completed
ORD-0428,2025-06-15,Vritti Dube,patelaarush@example.com,Kolkata,Laptop,Electronics,5,55000,10,5500.0,247500.0,UPI,Completed
ORD-0429,2025-06-30,Varsha Iyengar,balsamuel@example.org,Delhi,Notebook,Stationery,5,120,0,0.0,600.0,Net Banking,Returned
ORD-0430,2026-01-29,Finn Solanki,morarmitali@example.com,Bangalore,Keyboard,Electronics,1,999,0,0.0,999.0,Credit Card,Completed
ORD-0431,2025-12-02,Gavin Ram,kamalaraj@example.com,Kolkata,Notebook,Stationery,3,120,0,0.0,360.0,UPI,Completed
ORD-0432,2025-08-07,Chaitanya Lall,qshroff@example.org,HYDERABAD,Monitor,Electronics,4,18000,10,1800.0,64800.0,Credit Card,Completed
ORD-0433,2026-04-17,David Dora,chadahemangini@example.net,Kolkata,Mouse,Electronics,1,499,0,0.0,499.0,Cash,Returned
ORD-0434,2025-11-03,Darsh Ram,rwason@example.com,Delhi,Headphones,Electronics,1,2999,15,449.85,2549.15,Credit Card,Completed
ORD-0435,2026-01-04,Vamakshi Mistry,ranabakhshi@example.net,Chennai,Headphones,Electronics,4,2999,15,449.85,10196.6,Net Banking,Completed
ORD-0436,2026-01-03,Jai Sen,oliverkakar@example.org,Pune,Laptop,Electronics,2,55000,0,0.0,110000.0,Debit Card,Completed
ORD-0437,2025-07-15,Pallavi Brar,ojaggi@example.org,Delhi,Mouse,Electronics,3,499,10,49.9,1347.3,Credit Card,Completed
ORD-0438,2026-04-15,Ekaja Bhavsar,ramamekhala@example.net,Bangalore,Laptop,Electronics,2,55000,10,5500.0,99000.0,Cash,Completed
ORD-0439,2025-09-30,Zinal Shanker,virkoni@example.org,HYDERABAD,Notebook,Stationery,2,120,10,12.0,216.0,Net Banking,Returned
ORD-0440,2025-11-03,Manbir Chaudhry,,Bangalore,Pen Set,Stationery,4,250,20,50.0,800.0,UPI,Pending
ORD-0441,2026-05-03,Nirja Lalla,ksunder@example.net,Kolkata,Pen Set,Stationery,1,250,0,0.0,250.0,Credit Card,Completed
ORD-0442,2025-11-26,Orinder Majumdar,ndhawan@example.net,Kolkata,Pen Set,Stationery,5,250,20,50.0,1000.0,Debit Card,Completed
ORD-0443,2026-02-15,Balvan Randhawa,wazir07@example.com,Hyderabad,Notebook,Stationery,4,120,5,6.0,456.0,Debit Card,Pending
ORD-0444,2099-01-01,Anmol Nazareth,deepa47@example.net,Kolkata,Monitor,Electronics,4,18000,0,0.0,72000.0,UPI,Pending
ORD-0445,2026-02-16,Vedant Desai,saanvi54@example.net,Mumbai,Notebook,Stationery,2,120,15,18.0,204.0,UPI,Completed
ORD-0446,2025-11-04,Raghav Sathe,niharikasundaram@example.net,Bangalore,Keyboard,Electronics,4,999,15,149.85,3396.6,Cash,Completed
ORD-0447,2026-04-28,Daksh Varma,dominicmukhopadhyay@example.net,Delhi,Pen Set,Stationery,1,250,0,0.0,250.0,Debit Card,Returned
ORD-0448,2025-12-09,Krishna Viswanathan,ghosereyansh@example.org,Bangalore,Pen Set,Stationery,3,250,0,0.0,750.0,UPI,Completed
ORD-0449,2026-04-17,Zaid Bali,xbedi@example.net,Kolkata,Monitor,Electronics,4,18000,10,1800.0,64800.0,UPI,Completed
ORD-0450,2025-08-12,Jyoti Shetty,rdasgupta@example.org,Mumbai,Mouse,Electronics,3,499,10,49.9,1347.3,Net Banking,Pending
ORD-0451,2025-08-28,Vrinda Sehgal,urvipalla@example.com,Ludhiana,Pen Set,Stationery,4,250,0,0.0,1000.0,Cash,Returned
ORD-0452,2025-07-29,Gautam Mane,rajuchandran@example.org,Bangalore,Mouse,Electronics,5,499,0,0.0,2495.0,Cash,Completed
ORD-0453,2026-04-23,Timothy Kar,amrutarout@example.net,Ludhiana,Keyboard,Electronics,3,999,0,0.0,2997.0,Cash,Completed
ORD-0454,2025-06-03,Urvi Deo,abhiramkapur@example.com,Ludhiana,Mouse,Electronics,2,499,5,24.95,948.1,Cash,Completed
ORD-0455,2026-01-18,Anvi Sampath,dpalla@example.com,Ludhiana,Headphones,Electronics,1,2999,0,0.0,2999.0,Credit Card,Returned
ORD-0456,2025-08-19,Chasmum Verma,achaudry@example.net,Bangalore,Desk Chair,Furniture,4,8500,0,0.0,34000.0,Debit Card,Completed
ORD-0457,2026-02-08,Barkha Misra,subramaniamdevansh@example.com,Kolkata,Monitor,Electronics,3,18000,20,3600.0,43200.0,Debit Card,Returned
ORD-0458,2025-09-11,Aradhana Lal,raghav28@example.org,Bangalore,Pen Set,Stationery,4,250,20,50.0,800.0,Debit Card,Completed
ORD-0459,2026-05-11,Netra Nagarajan,atharvtank@example.com,Bangalore,Desk Chair,Furniture,4,8500,0,0.0,34000.0,Cash,Completed
ORD-0460,2025-09-04,Nidhi Rama,guptahemal@example.net,Hyderabad,Notebook,Stationery,4,120,10,12.0,432.0,Debit Card,Returned
ORD-0461,2026-02-28,Vamakshi Parmer,onkar82@example.com,Mumbai,Notebook,Stationery,4,-999,0,0.0,480.0,Net Banking,Completed
ORD-0462,2025-07-03,Kabir Kuruvilla,gautamichakraborty@example.org,PUNE,Keyboard,Electronics,5,999,0,0.0,4995.0,Credit Card,Returned
ORD-0463,2025-10-11,Damyanti Salvi,kamya49@example.com,Kolkata,Notebook,Stationery,1,120,20,24.0,96.0,Cash,Completed
ORD-0464,2025-11-23,Upma Bera,sodhirobert@example.net,Bangalore,Notebook,Stationery,2,120,0,0.0,240.0,Cash,Returned
ORD-0465,2025-07-12,Chanchal Sachdev,doralaksh@example.org,Pune,Mouse,Electronics,4,499,10,49.9,1796.4,Net Banking,Returned
ORD-0466,2025-10-07,Tanvi Dhar,pranit17@example.com,Chennai,Monitor,Electronics,5,18000,0,0.0,90000.0,Net Banking,Pending
ORD-0467,2026-01-27,Dhriti Bhardwaj,sethanusha@example.org,Hyderabad,Mouse,Electronics,1,499,20,99.8,399.2,Debit Card,Completed
ORD-0468,2026-03-18,Nathan Suri,dayalradha@example.net,Kolkata,Laptop,Electronics,5,55000,15,8250.0,233750.0,Debit Card,Returned
ORD-0469,2025-11-09,Pushti Sood,cagrawal@example.net,Ludhiana,Mouse,Electronics,1,499,0,0.0,499.0,Credit Card,Pending
ORD-0470,2025-08-12,Akshay Nagy,andrewagrawal@example.net,Kolkata,Desk Chair,Furniture,4,8500,0,0.0,34000.0,Cash,Pending
ORD-0471,2026-03-07,Upkaar Padmanabhan,kai16@example.net,Pune,Keyboard,Electronics,3,-999,0,0.0,2997.0,UPI,Completed
ORD-0472,2026-01-10,Oliver Bhattacharyya,misrabina@example.com,Bangalore,Monitor,Electronics,1,18000,0,0.0,18000.0,Debit Card,Completed
ORD-0473,2026-03-05,Radha Desai,vrishti53@example.org,Hyderabad,Pen Set,Stationery,4,250,20,50.0,800.0,Net Banking,Returned
ORD-0474,2026-05-14,Anirudh Kari,karankakar@example.net,Pune,Pen Set,Stationery,4,250,0,0.0,1000.0,Cash,Completed
ORD-0475,2025-06-04,Jatin Peri,prashadaadhya@example.net,Mumbai,Mouse,Electronics,3,499,0,0.0,1497.0,UPI,Completed
ORD-0476,2026-01-24,Chanakya Chokshi,bavajack@example.com,HYDERABAD,Mouse,Electronics,2,499,15,74.85,848.3,Net Banking,Completed
ORD-0477,2025-11-15,Jatin Krishnan,ndua@example.net,Kolkata,Keyboard,Electronics,3,999,10,99.9,2697.3,Cash,Completed
ORD-0478,2026-02-17,Charvi Salvi,venkateshanamika@example.net,Kolkata,Monitor,Electronics,2,18000,0,0.0,36000.0,Cash,Completed
ORD-0479,2026-01-17,Omya Cheema,mandalishaan@example.org,Kolkata,Desk Chair,Furniture,4,8500,10,850.0,30600.0,Cash,Completed
ORD-0480,2025-12-06,Ryan Lall,ishitarout@example.com,Mumbai,Desk Chair,Furniture,2,8500,0,0.0,17000.0,Net Banking,Completed
ORD-0481,2025-07-28,Watika Johal,pnarayanan@example.org,Hyderabad,Keyboard,Electronics,3,999,0,0.0,2997.0,Cash,Completed
ORD-0482,2025-05-31,Indrajit Tak,gautamvaidya@example.org,Chennai,Notebook,Stationery,4,120,10,12.0,432.0,Net Banking,Returned
ORD-0483,2026-03-04,Aahana Kashyap,qminhas@example.com,Chennai,Monitor,Electronics,5,18000,0,0.0,90000.0,Debit Card,Returned
ORD-0484,2025-06-15,Owen Baral,jagvi56@example.net,Mumbai,Keyboard,Electronics,3,999,10,99.9,2697.3,Credit Card,Completed
ORD-0485,2025-07-11,Chakradev Andra,onkarnarasimhan@example.com,MUMBAI,Mouse,Electronics,2,499,0,0.0,998.0,Credit Card,Completed
ORD-0486,2026-05-09,Amrita Chander,hema21@example.com,Kolkata,Keyboard,Electronics,5,999,5,49.95,4745.25,Net Banking,Completed
ORD-0487,2025-10-29,Anita Rajan,psama@example.org,Pune,Monitor,Electronics,4,18000,0,0.0,72000.0,Net Banking,Completed
ORD-0488,2025-07-09,Daniel Dutta,,Bangalore,Keyboard,Electronics,4,999,0,0.0,3996.0,Credit Card,Completed
ORD-0489,2026-02-14,Pratyush Raghavan,ayush27@example.com,Chennai,Headphones,Electronics,5,2999,0,0.0,14995.0,UPI,Returned
ORD-0490,2025-07-09,Ridhi Batra,laldipta@example.org,Kolkata,Keyboard,Electronics,2,999,20,199.8,1598.4,Net Banking,Pending
ORD-0491,2026-02-24,Hamsini Venkataraman,santyuvraj@example.com,PUNE,Headphones,Electronics,4,2999,15,449.85,10196.6,Cash,Returned
ORD-0492,2025-10-08,Manthan Bhagat,dugaryashasvi@example.com,Delhi,Headphones,Electronics,2,2999,0,0.0,5998.0,Credit Card,Completed
ORD-0493,2026-04-22,Noah Borde,pnagi@example.com,Ludhiana,Laptop,Electronics,3,-999,0,0.0,165000.0,Credit Card,Returned
ORD-0494,2025-09-12,Yashica Kapoor,prau@example.org,Mumbai,Headphones,Electronics,5,2999,10,299.9,13495.5,Net Banking,Completed
ORD-0495,2025-11-21,Sara Chakrabarti,usekhon@example.org,Chennai,Notebook,Stationery,5,120,20,24.0,480.0,Net Banking,Completed
ORD-0496,2025-12-06,Harshil Raval,jbanik@example.net,Kolkata,Headphones,Electronics,5,2999,0,0.0,14995.0,UPI,Completed
ORD-0497,2025-05-27,Daksha Trivedi,tanmayiom@example.com,Ludhiana,Notebook,Stationery,1,120,5,6.0,114.0,Debit Card,Completed
ORD-0498,2026-04-12,Udant Sha,urvashi57@example.org,Hyderabad,Headphones,Electronics,1,2999,20,599.8,2399.2,Credit Card,Pending
ORD-0499,2025-07-03,Aarnav Om,bishakha88@example.com,Kolkata,Pen Set,Stationery,5,250,15,37.5,1062.5,Credit Card,Pending
ORD-0500,2026-02-23,Chakradev Gala,tdey@example.net,Hyderabad,Keyboard,Electronics,2,999,20,199.8,1598.4,UPI,Pending
ORD-0360,2025-07-14,Ridhi Shan,sanghasamaksh@example.net,Mumbai,Laptop,Electronics,3,55000,15,8250.0,140250.0,Debit Card,Returned
ORD-0444,2099-01-01,Anmol Nazareth,deepa47@example.net,Kolkata,Monitor,Electronics,4,18000,0,0.0,72000.0,UPI,Pending
ORD-0068,2025-07-25,Devansh Sachdeva,inarayanan@example.com,Delhi,Keyboard,Electronics,1,999,5,49.95,949.05,Cash,Completed
ORD-0128,2025-07-27,Riya Pai,panini47@example.com,Bangalore,Notebook,Stationery,2,120,0,0.0,240.0,Debit Card,Completed
ORD-0075,2025-09-12,Zayyan Bumb,vbahl@example.net,Kolkata,Desk Chair,Furniture,3,8500,0,0.0,25500.0,UPI,Pending
ORD-0365,2025-06-23,Leela Chakraborty,chauhandhriti@example.com,PUNE,Keyboard,Electronics,4,999,15,149.85,3396.6,Cash,Completed
ORD-0165,2025-08-18,Hemani Sani,mandervidhi@example.net,PUNE,Laptop,Electronics,3,55000,15,8250.0,140250.0,Cash,Returned
ORD-0425,2026-05-06,Naveen Borde,nigamvasudha@example.net,Delhi,Mouse,Electronics,1,499,20,99.8,399.2,Cash,Completed
ORD-0127,2025-09-02,Aadhya Andra,rmani@example.net,Ludhiana,Headphones,Electronics,3,2999,15,449.85,7647.45,UPI,Completed
ORD-0390,2025-08-25,Aditya Nayak,puridamyanti@example.org,Chennai,Mouse,Electronics,1,499,5,24.95,474.05,UPI,Pending
